10/31/2021 15:55:59 - INFO - __main__ -   ***** training *****
10/31/2021 15:57:18 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:16 - INFO - __main__ -   ***** training *****
10/31/2021 15:58:46 - INFO - __main__ -   ***** training *****
10/31/2021 15:59:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:00:30 - INFO - __main__ -   ***** training *****
10/31/2021 16:07:47 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:17 - INFO - __main__ -   ***** training *****
10/31/2021 16:09:54 - INFO - __main__ -   ***** training *****
10/31/2021 16:10:43 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:01 - INFO - __main__ -   ***** training *****
10/31/2021 16:12:23 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:10 - INFO - __main__ -   ***** training *****
10/31/2021 16:38:29 - INFO - __main__ -   ***** training *****
10/31/2021 17:01:13 - INFO - root -   [EVAL] step:   26 | accuracy: 89.54%
10/31/2021 17:01:13 - INFO - root -   [EVAL] step:   26 | accuracy: 87.66%
10/31/2021 17:01:14 - INFO - root -   [EVAL] step:   27 | accuracy: 89.93%
10/31/2021 17:01:14 - INFO - root -   [EVAL] step:   27 | accuracy: 88.12%
10/31/2021 17:01:15 - INFO - root -   [EVAL] step:   28 | accuracy: 90.14%
10/31/2021 17:01:15 - INFO - root -   [EVAL] step:   28 | accuracy: 88.40%
10/31/2021 17:01:16 - INFO - root -   [EVAL] step:   29 | accuracy: 90.48%
10/31/2021 17:01:16 - INFO - root -   [EVAL] step:   29 | accuracy: 88.80%
10/31/2021 17:01:17 - INFO - root -   [EVAL] step:   30 | accuracy: 90.80%
10/31/2021 17:01:17 - INFO - root -   [EVAL] step:   30 | accuracy: 89.17%
10/31/2021 17:01:18 - INFO - root -   [EVAL] step:   31 | accuracy: 91.10%
10/31/2021 17:01:18 - INFO - root -   [EVAL] step:   31 | accuracy: 89.52%
10/31/2021 17:01:19 - INFO - root -   [EVAL] step:   32 | accuracy: 91.37%
10/31/2021 17:01:19 - INFO - root -   [EVAL] step:   32 | accuracy: 89.85%
10/31/2021 17:01:20 - INFO - root -   [EVAL] step:   33 | accuracy: 91.64%
10/31/2021 17:01:20 - INFO - root -   [EVAL] step:   33 | accuracy: 90.16%
10/31/2021 17:01:21 - INFO - root -   [EVAL] step:   34 | accuracy: 91.53%
10/31/2021 17:01:21 - INFO - root -   [EVAL] step:   34 | accuracy: 90.10%
10/31/2021 17:01:22 - INFO - root -   [EVAL] step:   35 | accuracy: 91.77%
10/31/2021 17:01:22 - INFO - root -   [EVAL] step:   35 | accuracy: 90.38%
10/31/2021 17:01:23 - INFO - root -   [EVAL] step:   36 | accuracy: 92.00%
10/31/2021 17:01:23 - INFO - root -   [EVAL] step:   36 | accuracy: 90.65%
10/31/2021 17:01:24 - INFO - root -   [EVAL] step:   37 | accuracy: 92.22%
10/31/2021 17:01:24 - INFO - root -   [EVAL] step:   37 | accuracy: 90.90%
10/31/2021 17:01:25 - INFO - root -   [EVAL] step:   38 | accuracy: 92.11%
10/31/2021 17:01:25 - INFO - root -   [EVAL] step:   38 | accuracy: 90.79%
10/31/2021 17:01:26 - INFO - root -   [EVAL] step:   39 | accuracy: 92.31%
10/31/2021 17:01:26 - INFO - root -   [EVAL] step:   39 | accuracy: 91.03%
10/31/2021 17:01:27 - INFO - root -   [EVAL] step:   40 | accuracy: 92.40%
10/31/2021 17:01:27 - INFO - root -   [EVAL] step:   40 | accuracy: 91.15%
10/31/2021 17:01:27 - INFO - root -   [EVAL] step:   41 | accuracy: 92.59%
10/31/2021 17:01:27 - INFO - root -   [EVAL] step:   41 | accuracy: 91.37%
10/31/2021 17:01:28 - INFO - root -   [EVAL] step:   42 | accuracy: 92.76%
10/31/2021 17:01:28 - INFO - root -   [EVAL] step:   42 | accuracy: 91.57%
10/31/2021 17:01:29 - INFO - root -   [EVAL] step:   43 | accuracy: 92.93%
10/31/2021 17:01:29 - INFO - root -   [EVAL] step:   43 | accuracy: 91.77%
10/31/2021 17:01:30 - INFO - root -   [EVAL] step:   44 | accuracy: 93.09%
10/31/2021 17:01:30 - INFO - root -   [EVAL] step:   44 | accuracy: 91.96%
10/31/2021 17:01:31 - INFO - root -   [EVAL] step:   45 | accuracy: 93.24%
10/31/2021 17:01:31 - INFO - root -   [EVAL] step:   45 | accuracy: 92.14%
10/31/2021 17:01:32 - INFO - root -   [EVAL] step:   46 | accuracy: 93.39%
10/31/2021 17:01:32 - INFO - root -   [EVAL] step:   46 | accuracy: 92.31%
10/31/2021 17:01:33 - INFO - root -   [EVAL] step:   47 | accuracy: 93.53%
10/31/2021 17:01:33 - INFO - root -   [EVAL] step:   47 | accuracy: 92.47%
10/31/2021 17:01:34 - INFO - root -   [EVAL] step:   48 | accuracy: 93.58%
10/31/2021 17:01:34 - INFO - root -   [EVAL] step:   48 | accuracy: 92.54%
10/31/2021 17:01:35 - INFO - root -   [EVAL] step:   49 | accuracy: 93.71%
10/31/2021 17:01:35 - INFO - root -   [EVAL] step:   49 | accuracy: 92.70%
10/31/2021 17:01:36 - INFO - root -   [EVAL] step:   50 | accuracy: 93.84%
10/31/2021 17:01:36 - INFO - root -   [EVAL] step:   50 | accuracy: 92.84%
10/31/2021 17:01:37 - INFO - root -   [EVAL] step:   51 | accuracy: 93.96%
10/31/2021 17:01:37 - INFO - root -   [EVAL] step:   51 | accuracy: 92.98%
10/31/2021 17:01:38 - INFO - root -   [EVAL] step:   52 | accuracy: 94.08%
10/31/2021 17:01:38 - INFO - root -   [EVAL] step:   52 | accuracy: 93.12%
10/31/2021 17:01:39 - INFO - root -   [EVAL] step:   53 | accuracy: 94.19%
10/31/2021 17:01:39 - INFO - root -   [EVAL] step:   53 | accuracy: 93.25%
10/31/2021 17:01:40 - INFO - root -   [EVAL] step:   54 | accuracy: 94.30%
10/31/2021 17:01:40 - INFO - root -   [EVAL] step:   54 | accuracy: 93.37%
10/31/2021 17:01:41 - INFO - root -   [EVAL] step:   55 | accuracy: 94.40%
